,st,state,year,population,violentcrimetotal,murderandnonnegligentmanslaughte,forciblerape,robbery,aggravatedassault,propertycrimetotal,burglary,larcenytheft,motorvehicletheft,violentcrimerate,murderrate,forcibleraperate,robberyrate,aggravatedassaultrate,propertycrimerate,burglaryrate,larcenytheftrate,motorvehicletheftrate
152,AZ,Arizona,1980,2715357,17673,279,1227,5258,10909,204193,58527,132814,12852,650.9000244,10.30000019,45.20000076,193.6000061,401.7999878,7519.899902,2155.399902,4891.200195,473.2999878
153,AZ,Arizona,1981,2793000,16082,227,1064,4961,9830,196575,57655,127469,11451,575.7999878,8.100000381,38.09999847,177.6000061,352,7038.100098,2064.300049,4563.899902,410
154,AZ,Arizona,1982,2860000,14785,236,1100,4537,8912,189161,53861,124723,10577,517,8.300000191,38.5,158.6000061,311.6000061,6614,1883.300049,4360.899902,369.7999878
155,AZ,Arizona,1983,2963000,14642,213,1241,3923,9265,174740,49440,114721,10579,494.2000122,7.199999809,41.90000153,132.3999939,312.7000122,5897.399902,1668.599976,3871.800049,357
156,AZ,Arizona,1984,3053000,15756,238,1316,4003,10199,182670,52327,118604,11739,516.0999756,7.800000191,43.09999847,131.1000061,334.1000061,5983.299805,1714,3884.800049,384.5
157,AZ,Arizona,1985,3187000,19202,254,1458,4670,12820,207591,59585,135720,12286,602.5,8,45.70000076,146.5,402.2999878,6513.700195,1869.599976,4258.600098,385.5
158,AZ,Arizona,1986,3317000,21835,307,1425,5614,14489,221015,63278,143845,13892,658.2999878,9.300000191,43,169.1999969,436.7999878,6663.100098,1907.699951,4336.600098,418.7999878
159,AZ,Arizona,1987,3386000,20742,253,1396,4687,14406,222663,55059,153296,14308,612.5999756,7.5,41.20000076,138.3999939,425.5,6576,1626.099976,4527.299805,422.6000061
160,AZ,Arizona,1988,3466000,21147,294,1345,4750,14758,237808,54773,167121,15914,610.0999756,8.5,38.79999924,137,425.7999878,6861.200195,1580.300049,4821.700195,459.1000061
161,AZ,Arizona,1989,3556000,21320,237,1286,4944,14853,265284,59284,181574,24426,599.5999756,6.699999809,36.20000076,139,417.7000122,7460.200195,1667.199951,5106.100098,686.9000244
162,AZ,Arizona,1990,3665228,23911,284,1500,5897,16230,265229,61206,172375,31648,652.4000244,7.699999809,40.90000153,160.8999939,442.7999878,7236.399902,1669.900024,4703,863.5
163,AZ,Arizona,1991,3750000,25152,291,1590,6215,17056,252559,60281,159987,32291,670.7000122,7.800000191,42.40000153,165.6999969,454.7999878,6734.899902,1607.5,4266.299805,861.0999756
164,AZ,Arizona,1992,3832000,25706,312,1647,5867,17880,243629,54095,158053,31481,670.7999878,8.100000381,43,153.1000061,466.6000061,6357.799805,1411.699951,4124.600098,821.5
165,AZ,Arizona,1993,3936000,28142,339,1488,6412,19903,264371,57684,172689,33998,715,8.600000381,37.79999924,162.8999939,505.7000122,6716.700195,1465.5,4387.399902,863.7999878
166,AZ,Arizona,1994,4075000,28653,426,1465,6601,20161,294273,60157,190649,43467,703.0999756,10.5,36,162,494.7000122,7221.399902,1476.199951,4678.5,1066.699951
167,AZ,Arizona,1995,4218000,30095,439,1418,7329,20909,316355,59762,207763,48830,713.5,10.39999962,33.59999847,173.8000031,495.7000122,7500.100098,1416.800049,4925.600098,1157.699951
168,AZ,Arizona,1996,4428000,27963,377,1381,7429,18776,284964,55630,188300,41034,631.5,8.5,31.20000076,167.8000031,424,6435.5,1256.300049,4252.5,926.7000122
169,AZ,Arizona,1997,4555000,28411,375,1492,7547,18997,299323,60077,195045,44201,623.7000122,8.199999809,32.79999924,165.6999969,417.1000061,6571.299805,1318.900024,4282,970.4000244
170,AZ,Arizona,1998,4669000,26984,376,1451,7715,17442,280001,56473,183137,40391,577.9000244,8.100000381,31.10000038,165.1999969,373.6000061,5997,1209.5,3922.399902,865.0999756
171,AZ,Arizona,1999,4778000,26334,384,1383,7288,17279,255401,49423,167731,38247,551.2000122,8,28.89999962,152.5,361.6000061,5345.399902,1034.400024,3510.5,800.5
172,AZ,Arizona,2000,5130632,27281,359,1577,7504,17841,271811,51902,176705,43204,531.7000122,7,30.70000076,146.3000031,347.7000122,5297.799805,1011.599976,3444.100098,842.0999756
173,AZ,Arizona,2001,5307331,28675,400,1518,8868,17889,293874,54821,186850,52203,540.2999878,7.5,28.60000038,167.1000061,337.1000061,5537.100098,1032.900024,3520.600098,983.5999756
174,AZ,Arizona,2002,5441125,30171,387,1608,8000,20176,318296,59087,201541,57668,554.5,7.099999905,29.60000038,147,370.7999878,5849.799805,1085.900024,3704,1059.900024
175,AZ,Arizona,2003,5580811,28638,441,1856,7619,18722,314335,58613,198725,56997,513.2000122,7.900000095,33.29999924,136.5,335.5,5632.399902,1050.300049,3560.899902,1021.299988
176,CA,California,1960,15717204,37558,616,2859,15287,18796,508511,143102,311956,53453,239,3.900000095,18.20000076,97.30000305,119.5999985,3235.399902,910.5,1984.800049,340.1000061
177,CA,California,1961,16397000,38154,605,3033,14832,19684,521008,146615,319834,54559,232.6999969,3.700000048,18.5,90.5,120,3177.5,894.2000122,1950.599976,332.7000122
178,CA,California,1962,16970000,39846,657,2946,15598,20645,564451,158523,348373,57555,234.8000031,3.900000095,17.39999962,91.90000153,121.6999969,3326.199951,934.0999756,2052.899902,339.2000122
179,CA,California,1963,17590000,42419,673,3080,16458,22208,623709,175703,384289,63717,241.1999969,3.799999952,17.5,93.59999847,126.3000031,3545.800049,998.9000244,2184.699951,362.2000122
180,CA,California,1964,18084000,48026,740,3621,18667,24998,700630,196883,427960,75787,265.6000061,4.099999905,20,103.1999969,138.1999969,3874.300049,1088.699951,2366.5,419.1000061
181,CA,California,1965,18602000,52490,880,3948,21081,26581,750997,225007,444217,81773,282.2000122,4.699999809,21.20000076,113.3000031,142.8999939,4037.199951,1209.599976,2388,439.6000061
182,CA,California,1966,18918000,57718,868,4432,22317,30101,802944,241666,474122,87156,305.1000061,4.599999905,23.39999962,118,159.1000061,4244.299805,1277.400024,2506.199951,460.7000122
183,CA,California,1967,19153000,67446,1039,4792,28539,33076,900757,276958,526477,97322,352.1000061,5.400000095,25,149,172.6999969,4703,1446,2748.800049,508.1000061
184,CA,California,1968,19221000,81293,1150,5744,36991,37408,1018363,316081,582838,119444,422.8999939,6,29.89999962,192.5,194.6000061,5298.200195,1644.5,3032.300049,621.4000244
185,CA,California,1969,19443000,89878,1386,7053,39240,42199,1096083,325891,638249,131943,462.2999878,7.099999905,36.29999924,201.8000031,217,5637.399902,1676.099976,3282.699951,678.5999756
186,CA,California,1970,19953134,94741,1376,7005,41277,45083,1170113,349788,682811,137514,474.7999878,6.900000095,35.09999847,206.8999939,225.8999939,5864.299805,1753,3422.100098,689.2000122
187,CA,California,1971,20223000,104872,1642,7300,47626,48304,1248069,392277,711417,144375,518.5999756,8.100000381,36.09999847,235.5,238.8999939,6171.5,1939.800049,3517.899902,713.9000244
188,CA,California,1972,20468000,110667,1791,8127,48829,51920,1201968,398960,663568,139440,540.7000122,8.800000191,39.70000076,238.6000061,253.6999969,5872.399902,1949.199951,3242,681.2999878
189,CA,California,1973,20601000,116563,1862,8357,49531,56813,1182309,407824,643488,130997,565.7999878,9,40.59999847,240.3999939,275.7999878,5739.100098,1979.599976,3123.600098,635.9000244
190,CA,California,1974,20907000,127658,1985,8494,52822,64357,1303810,433194,737067,133549,610.5999756,9.5,40.59999847,252.6999969,307.7999878,6236.200195,2072,3525.5,638.7999878
191,CA,California,1975,21185000,138842,2209,8807,59827,67999,1387451,469726,784639,133086,655.4000244,10.39999962,41.59999847,282.3999939,321,6549.200195,2217.300049,3703.699951,628.2000122
192,CA,California,1976,21520000,144041,2220,9614,59318,72889,1412716,467980,806086,138650,669.2999878,10.30000019,44.70000076,275.6000061,338.7000122,6564.700195,2174.600098,3745.800049,644.2999878
193,CA,California,1977,21896000,154582,2515,10825,62852,78390,1380039,468452,766317,145270,706,11.5,49.40000153,287,358,6302.700195,2139.399902,3499.800049,663.5
194,CA,California,1978,22294000,165626,2611,11316,68235,83464,1420857,488966,777783,154108,742.9000244,11.69999981,50.79999924,306.1000061,374.3999939,6373.299805,2193.300049,3488.800049,691.2999878
195,CA,California,1979,22696000,184087,2952,12239,75767,93129,1511021,496310,847148,167563,811.0999756,13,53.90000153,333.7999878,410.2999878,6657.700195,2186.800049,3732.600098,738.2999878
196,CA,California,1980,23532680,210290,3411,13693,90420,102766,1633042,545138,913070,174834,893.5999756,14.5,58.20000076,384.2000122,436.7000122,6939.5,2316.5,3880,742.9000244
197,CA,California,1981,24159000,208485,3143,13566,93781,97995,1625302,540806,921939,162557,863,13,56.20000076,388.2000122,405.6000061,6727.5,2238.5,3816.100098,672.9000244
198,CA,California,1982,24724000,201429,2779,12529,91988,94133,1599827,499466,935831,164530,814.7000122,11.19999981,50.70000076,372.1000061,380.7000122,6470.700195,2020.199951,3785.100098,665.5
199,CA,California,1983,25174000,194491,2639,12093,85826,93933,1486487,460460,867123,158904,772.5999756,10.5,48,340.8999939,373.1000061,5904.899902,1829.099976,3444.5,631.2000122
200,CA,California,1984,25622000,195589,2717,11702,83924,97246,1461731,443094,857328,161309,763.4000244,10.60000038,45.70000076,327.5,379.5,5705,1729.300049,3346.100098,629.5999756
201,CA,California,1985,26365000,201763,2770,11421,86387,101185,1516710,448506,890967,177237,765.2999878,10.5,43.29999924,327.7000122,383.7999878,5752.700195,1701.099976,3379.399902,672.2000122
202,CA,California,1986,26981000,248370,3038,12119,92512,140701,1576299,457698,913004,205597,920.5,11.30000019,44.90000153,342.8999939,521.5,5842.299805,1696.400024,3383.899902,762
203,CA,California,1987,27663000,253943,2924,12109,83341,155569,1545928,419969,896335,229624,918,10.60000038,43.79999924,301.2999878,562.4000244,5588.399902,1518.199951,3240.199951,830.0999756
204,CA,California,1988,28168000,261912,2936,11780,86141,161055,1607180,407631,933636,265913,929.7999878,10.39999962,41.79999924,305.7999878,571.7999878,5705.700195,1447.099976,3314.5,944
205,CA,California,1989,29063000,284136,3158,11966,96431,172581,1681516,410468,972603,298445,977.7000122,10.89999962,41.20000076,331.7999878,593.7999878,5785.799805,1412.300049,3346.5,1026.900024
206,CA,California,1990,29760021,311051,3553,12688,112208,182602,1654186,400392,951580,302214,1045.199951,11.89999962,42.59999847,377,613.5999756,5558.399902,1345.400024,3197.5,1015.5
207,CA,California,1991,30380000,331122,3859,12896,124939,189428,1726391,424656,986120,315615,1089.900024,12.69999981,42.40000153,411.2999878,623.5,5682.700195,1397.800049,3246,1038.900024
208,CA,California,1992,30867000,345624,3921,12761,130897,198045,1716137,427491,968534,320112,1119.699951,12.69999981,41.29999924,424.1000061,641.5999756,5559.799805,1384.900024,3137.800049,1037.099976
209,CA,California,1993,31211000,336381,4096,11766,126436,194083,1678884,414182,945407,319295,1077.800049,13.10000038,37.70000076,405.1000061,621.7999878,5379.100098,1327,3029.100098,1023
210,CA,California,1994,31431000,318395,3703,10984,112160,191548,1622102,384257,929640,308205,1013,11.80000019,34.90000153,356.7999878,609.4000244,5160.799805,1222.5,2957.699951,980.5999756
211,CA,California,1995,31589000,305154,3531,10554,104611,186458,1536830,353895,902456,280479,966,11.19999981,33.40000153,331.2000122,590.2999878,4865.100098,1120.300049,2856.899902,887.9000244
212,CA,California,1996,31878000,274996,2916,10244,94222,167614,1385135,312212,830457,242466,862.7000122,9.100000381,32.09999847,295.6000061,525.7999878,4345.100098,979.4000244,2605.100098,760.5999756
213,CA,California,1997,32268000,257582,2579,10189,81468,163346,1312367,299240,784405,228722,798.2999878,8,31.60000038,252.5,506.2000122,4067.100098,927.4000244,2430.899902,708.7999878
214,CA,California,1998,32667000,229883,2171,9782,68782,149148,1188791,269012,724262,195517,703.7000122,6.599999905,29.89999962,210.6000061,456.6000061,3639.100098,823.5,2217.100098,598.5
215,CA,California,1999,33145000,207879,2005,9363,60039,136472,1053285,223814,660991,168480,627.2000122,6,28.20000076,181.1000061,411.7000122,3177.800049,675.2999878,1994.199951,508.2999878
216,CA,California,2000,33871648,210531,2079,9785,60249,138418,1056183,222293,651855,182035,621.5999756,6.099999905,28.89999962,177.8999939,408.7000122,3118.199951,656.2999878,1924.5,537.4000244
217,CA,California,2001,34501130,212855,2206,9961,64545,136143,1133702,232000,697669,204033,617,6.400000095,28.89999962,187.1000061,394.6000061,3286,672.4000244,2022.199951,591.4000244
218,CA,California,2002,35001986,208388,2395,10198,64968,130827,1176484,238428,715692,222364,595.4000244,6.800000191,29.10000038,185.6000061,373.7999878,3361.199951,681.2000122,2044.699951,635.2999878
219,CA,California,2003,35484453,205551,2407,9994,63770,129380,1215086,242274,731486,241326,579.2999878,6.800000191,28.20000076,179.6999969,364.6000061,3424.300049,682.7999878,2061.399902,680.0999756
220,CO,Colorado,1960,1753947,2408,73,229,1362,744,35695,9996,21949,3750,137.3000031,4.199999809,13.10000038,77.69999695,42.40000153,2035.099976,569.9000244,1251.400024,213.8000031
221,CO,Colorado,1961,1781000,2659,83,230,1633,713,40156,11681,23551,4924,149.3000031,4.699999809,12.89999962,91.69999695,40,2254.699951,655.9000244,1322.300049,276.5
222,CO,Colorado,1962,1907000,2990,96,283,1624,987,47872,12988,28740,6144,156.8000031,5,14.80000019,85.19999695,51.79999924,2510.300049,681.0999756,1507.099976,322.2000122
223,CO,Colorado,1963,1961000,2555,94,285,1340,836,49624,13149,30465,6010,130.3000031,4.800000191,14.5,68.30000305,42.59999847,2530.5,670.5,1553.5,306.5
224,CO,Colorado,1964,1966000,3119,82,336,1323,1378,50528,13367,31829,5332,158.6000061,4.199999809,17.10000038,67.30000305,70.09999847,2570.100098,679.9000244,1619,271.2000122
225,CO,Colorado,1965,1969000,3007,69,318,1073,1547,50245,12817,32532,4896,152.6999969,3.5,16.20000076,54.5,78.59999847,2551.800049,650.9000244,1652.199951,248.6999969
226,CO,Colorado,1966,1977000,3340,79,343,1064,1854,56160,14057,36205,5898,168.8999939,4,17.29999924,53.79999924,93.80000305,2840.699951,711,1831.300049,298.2999878
227,CO,Colorado,1967,1975000,3789,81,412,1342,1954,61565,15590,39885,6090,191.8000031,4.099999905,20.89999962,67.90000153,98.90000153,3117.199951,789.4000244,2019.5,308.3999939
228,CO,Colorado,1968,2048000,5387,110,535,1977,2765,73720,18780,46326,8614,263,5.400000095,26.10000038,96.5,135,3599.600098,917,2262,420.6000061
229,CO,Colorado,1969,2100000,6275,112,605,2324,3234,88188,23798,53743,10647,298.7999878,5.300000191,28.79999924,110.6999969,154,4199.399902,1133.199951,2559.199951,507
230,CO,Colorado,1970,2207259,7874,137,795,2849,4093,109512,30481,66043,12988,356.7000122,6.199999809,36,129.1000061,185.3999939,4961.399902,1380.900024,2992.100098,588.4000244
231,CO,Colorado,1971,2283000,8530,149,877,3080,4424,117422,33104,71423,12895,373.6000061,6.5,38.40000153,134.8999939,193.8000031,5143.299805,1450,3128.5,564.7999878
232,CO,Colorado,1972,2357000,9555,196,905,3332,5122,122286,37242,71154,13890,405.3999939,8.300000191,38.40000153,141.3999939,217.3000031,5188.200195,1580.099976,3018.800049,589.2999878
233,CO,Colorado,1973,2437000,10088,193,944,3970,4981,123845,38963,70931,13951,414,7.900000095,38.70000076,162.8999939,204.3999939,5081.899902,1598.800049,2910.600098,572.5
234,CO,Colorado,1974,2496000,10728,151,910,4137,5530,143170,46005,83722,13443,429.7999878,6,36.5,165.6999969,221.6000061,5736,1843.099976,3354.199951,538.5999756
235,CO,Colorado,1975,2534000,11735,188,1051,4412,6084,157421,50710,94873,11838,463.1000061,7.400000095,41.5,174.1000061,240.1000061,6212.399902,2001.199951,3744,467.2000122
236,CO,Colorado,1976,2583000,10770,176,873,3608,6113,164419,48558,104443,11418,417,6.800000191,33.79999924,139.6999969,236.6999969,6365.399902,1879.900024,4043.5,442
237,CO,Colorado,1977,2619000,13407,166,1100,4471,7670,165405,50684,102225,12496,511.8999939,6.300000191,42,170.6999969,292.8999939,6315.600098,1935.199951,3903.199951,477.1000061
238,CO,Colorado,1978,2670000,13296,196,1323,4251,7526,169130,49917,106185,13028,498,7.300000191,49.59999847,159.1999969,281.8999939,6334.5,1869.599976,3977,487.8999939
239,CO,Colorado,1979,2772000,14472,161,1472,4353,8486,180984,49741,117898,13345,522.0999756,5.800000191,53.09999847,157,306.1000061,6529,1794.400024,4253.200195,481.3999939
240,CO,Colorado,1980,2878407,15215,198,1510,4608,8899,195872,58455,124514,12903,528.5999756,6.900000095,52.5,160.1000061,309.2000122,6804.899902,2030.800049,4325.799805,448.2999878
241,CO,Colorado,1981,2963000,15755,239,1352,4726,9438,202119,60197,129658,12264,531.7000122,8.100000381,45.59999847,159.5,318.5,6821.399902,2031.599976,4375.899902,413.8999939
242,CO,Colorado,1982,3045000,15354,182,1356,4587,9229,200230,53260,134873,12097,504.2000122,6,44.5,150.6000061,303.1000061,6575.700195,1749.099976,4429.299805,397.2999878
243,CO,Colorado,1983,3139000,14955,202,1316,3968,9469,193070,48101,133271,11698,476.3999939,6.400000095,41.90000153,126.4000015,301.7000122,6150.700195,1532.400024,4245.700195,372.7000122
244,CO,Colorado,1984,3178000,14548,184,1238,3623,9503,191104,49619,128859,12626,457.7999878,5.800000191,39,114,299,6013.299805,1561.300049,4054.699951,397.2999878
245,CO,Colorado,1985,3231000,15219,189,1321,4012,9697,208336,56480,137868,13988,471,5.800000191,40.90000153,124.1999969,300.1000061,6448,1748.099976,4267,432.8999939
246,CO,Colorado,1986,3267000,17105,230,1382,4731,10762,212626,58531,138219,15876,523.5999756,7,42.29999924,144.8000031,329.3999939,6508.299805,1791.599976,4230.799805,486
247,CO,Colorado,1987,3296000,15409,191,1344,3916,9958,197225,50580,132266,14379,467.5,5.800000191,40.79999924,118.8000031,302.1000061,5983.799805,1534.599976,4012.899902,436.2999878
248,CO,Colorado,1988,3290000,15548,187,1269,3250,10842,187719,45503,128331,13885,472.6000061,5.699999809,38.59999847,98.80000305,329.5,5705.700195,1383.099976,3900.600098,422
249,CO,Colorado,1989,3317000,15636,146,1202,2984,11304,184692,41475,128195,15022,471.3999939,4.400000095,36.20000076,90,340.7999878,5568,1250.400024,3864.800049,452.8999939
250,CO,Colorado,1990,3294394,17328,138,1521,2985,12684,182106,39822,128172,14112,526,4.199999809,46.20000076,90.59999847,385,5527.799805,1208.800049,3890.600098,428.3999939
251,CO,Colorado,1991,3377000,18887,199,1588,3628,13472,186235,39117,132717,14401,559.2999878,5.900000095,47,107.4000015,398.8999939,5514.799805,1158.300049,3930,426.3999939
252,CO,Colorado,1992,3470000,20086,216,1641,4180,14049,186684,37853,131169,17662,578.7999878,6.199999809,47.29999924,120.5,404.8999939,5379.899902,1090.900024,3780.100098,509
253,CO,Colorado,1993,3566000,20229,206,1633,4160,14230,176856,36011,124787,16058,567.2999878,5.800000191,45.79999924,116.6999969,399,4959.5,1009.799988,3499.399902,450.2999878
254,CO,Colorado,1994,3656000,18632,199,1579,3910,12944,175808,33843,127600,14365,509.6000061,5.400000095,43.20000076,106.9000015,354,4808.799805,925.7000122,3490.199951,392.8999939
255,CO,Colorado,1995,3747000,16494,216,1480,3604,11194,185705,35001,136184,14520,440.2000122,5.800000191,39.5,96.19999695,298.7000122,4956.100098,934.0999756,3634.5,387.5
256,CO,Colorado,1996,3823000,15463,180,1765,3755,9763,180218,34436,130576,15206,404.5,4.699999809,46.20000076,98.19999695,255.3999939,4714,900.7999878,3415.5,397.7999878
257,CO,Colorado,1997,3893000,14139,157,1677,3242,9063,166902,30994,119801,16107,363.2000122,4,43.09999847,83.30000305,232.8000031,4287.200195,796.0999756,3077.300049,413.7000122
